time,温度,湿度,A,B,C,是否故障
2025-04-01 02:07:35,39.55,-2.467,113.072,4.787,87.719,1
2025-04-01 02:07:36,44.649,-2.63,108.265,6.143,86.192,1
2025-04-01 02:07:37,44.486,-1.256,112.227,4.349,86.411,1
2025-04-01 02:07:38,43.965,-0.983,105.12,4.492,85.69,1
2025-04-01 02:07:39,45.165,-1.338,110.036,5.294,84.969,1
2025-04-01 02:07:40,43.285,-1.738,111.321,4.773,86.881,1
2025-04-01 02:07:41,40.358,-2.235,103.625,3.78,85.795,1
2025-04-01 02:07:42,42.304,-1.373,101.932,4.947,85.1,1
2025-04-01 02:07:43,46.364,-1.108,103.193,5.124,85.772,1
2025-04-01 02:07:44,42.15,-2.129,111.572,4.159,83.605,1
2025-04-01 02:07:45,42.237,-0.17,106.671,5.416,84.621,1
2025-04-01 02:07:46,41.134,-0.224,113.533,4.664,85.644,1
2025-04-01 02:07:47,39.215,-0.696,111.918,4.717,84.518,1
2025-04-01 02:07:48,37.998,-1.377,111.666,4.785,84.532,1
2025-04-01 02:07:49,41.007,-1.762,119.669,4.587,85.072,1
2025-04-01 02:07:50,44.031,-2.076,118.15,5.27,83.993,1
2025-04-01 02:07:51,42.944,0.404,118.561,5.106,86.427,1
2025-04-01 02:07:52,41.289,-2.044,115.432,4.085,85.142,1
2025-04-01 02:07:53,45.832,20.787,115.467,2.21,83.867,1
2025-04-01 02:07:54,44.973,21.537,115.503,2.158,84.958,1
2025-04-01 02:07:55,45.01,19.666,113.772,2.361,84.827,1
2025-04-01 02:07:56,42.856,19.872,117.374,2.563,86.138,1
2025-04-01 02:07:57,39.794,21.735,113.811,2.25,85.458,1
2025-04-01 02:07:58,40.73,21.29,111.995,2.069,85.189,1
2025-04-01 02:07:59,44.817,20.644,114.712,2.269,84.25,1
2025-04-01 02:08:00,40.663,22.325,115.126,2.659,83.565,1
2025-04-01 02:08:01,31.952,20.635,123.307,2.473,84.595,1
2025-04-01 02:08:02,27.262,21.961,118.959,2.422,83.529,1
2025-04-01 02:08:03,28.77,21.925,118.118,2.267,84.118,1
2025-04-01 02:08:04,26.481,21.169,120.808,1.851,85.01,1
2025-04-01 02:08:05,27.957,22.672,119.384,2.03,86.078,1
2025-04-01 02:08:06,26.261,50.648,122.668,2.016,84.408,1
2025-04-01 02:08:07,29.905,49.102,99.201,1.716,85.765,1
2025-04-01 02:08:08,26.126,48.752,107.615,2.085,86.17,1
2025-04-01 02:08:09,29.269,49.234,102.123,2.255,86.066,1
2025-04-01 02:08:10,28.809,48.952,101.232,1.739,86.115,1
2025-04-01 02:08:11,29.657,49.309,101.437,1.648,84.416,1
2025-04-01 02:08:12,31.405,49.178,104.157,1.712,83.573,1
2025-04-01 02:08:13,28.305,49.524,105.637,1.164,84.238,1
2025-04-01 02:08:14,28.238,51.925,103.703,1.64,84.303,1
2025-04-01 02:08:15,29.297,50.564,98.737,1.771,85.256,1
2025-04-01 02:08:16,29.395,51.25,104.274,1.587,86.981,1
2025-04-01 02:08:17,26.658,50.951,104.849,1.922,96.437,1
2025-04-01 02:08:18,26.474,52.621,100.504,1.211,76.978,1
2025-04-01 02:08:19,27.121,50.01,100.423,1.48,83.298,1
2025-04-01 02:08:20,27.863,50.896,102.611,1.847,76.032,1
2025-04-01 02:08:21,28.142,51.101,106.115,1.415,92.502,1
2025-04-01 02:08:22,28.842,52.345,104.212,1.923,86.346,1
2025-04-01 02:08:23,24.853,50.949,102.881,1.698,82.402,1
2025-04-01 02:08:24,29.179,51.606,99.887,1.914,76.761,1
2025-04-01 02:08:25,28.361,50.237,98.979,2.111,94.497,1
2025-04-01 02:08:26,24.751,51.527,103.174,1.008,80.002,1
2025-04-01 02:08:27,27.892,51.292,104.983,1.44,61.289,1
2025-04-01 02:08:28,28.474,50.158,90.553,0.515,95.895,1
2025-04-01 02:08:29,28.668,52.049,94.38,1.012,93.34,1
2025-04-01 02:08:30,28.602,52.161,98.134,1.097,68.179,1
2025-04-01 02:08:31,26.767,52.662,95.081,1.293,97.415,1
2025-04-01 02:08:32,27.652,52.644,92.213,1.297,71.191,1
2025-04-01 02:08:33,26.551,53.25,99.368,0.931,104.181,1
2025-04-01 02:08:34,26.384,52.396,96.091,0.97,90.068,1
2025-04-01 02:08:35,28.336,51.526,97.696,0.788,88.446,1
2025-04-01 02:08:36,25.992,53.19,95.82,0.601,92.686,1
2025-04-01 02:08:37,28.536,52.038,101.457,0.999,84.287,1
2025-04-01 02:08:38,26.642,52.196,98.877,0.955,91.868,1
2025-04-01 02:08:39,25.85,52.169,93.533,0.876,94.779,1
2025-04-01 02:08:40,28.822,51.852,89.843,0.865,88.224,1
2025-04-01 02:08:41,27.625,52.232,99.627,0.724,80.169,1
2025-04-01 02:08:42,25.536,52.518,93.851,0.645,77.412,1
2025-04-01 02:08:43,28.147,51.643,94.26,0.977,82.029,1
2025-04-01 02:08:44,24.677,51.74,91.884,0.728,90.209,1
2025-04-01 02:08:45,27.606,53.753,88.986,0.586,76.798,1
2025-04-01 02:08:46,27.847,52.802,100.444,0.791,90.353,1
2025-04-01 02:08:47,28.276,68.912,93.696,0.491,84.92,1
2025-04-01 02:08:48,29.738,67.981,100.454,0.29,80.987,1
2025-04-01 02:08:49,25.337,69.317,87.987,0.5,79.918,1
2025-04-01 02:08:50,27.401,69.122,90.865,0.241,78.505,1
2025-04-01 02:08:51,25.877,68.594,94.745,0.203,98.454,1
2025-04-01 02:08:52,22.811,70.489,90.439,0.395,87.7,1
2025-04-01 02:08:53,25.001,69.829,98.293,0.361,84.116,1
2025-04-01 02:08:54,28.181,68.327,96.145,0.422,79.553,1
2025-04-01 02:08:55,29.293,69.406,87.646,0.421,102.696,1
2025-04-01 02:08:56,24.616,68.527,89.543,0.343,89.655,1
2025-04-01 02:08:57,21.968,69.859,92.526,0.362,71.93,1
2025-04-01 02:08:58,24.719,69.35,98.201,0.489,104.355,1
2025-04-01 02:08:59,26.223,70.972,98.89,0.38,91.28,1
2025-04-01 02:09:00,26.273,69.339,98.917,0.266,94.131,1
2025-04-01 02:09:01,26.492,70.279,93.504,0.321,90.937,1
2025-04-01 02:09:02,27.963,69.371,99.345,0.429,90.238,1
2025-04-01 02:09:03,26.553,69.225,90.379,0.342,87.814,1
2025-04-01 02:09:04,25.421,69.929,91.866,0.336,80.97,1
2025-04-01 02:09:05,27.355,69.464,87.672,0.845,84.949,1
2025-04-01 02:09:06,28.349,69.111,96.996,0.878,84.917,1
2025-04-01 02:09:07,25.63,68.342,91.87,1.113,86.052,1
2025-04-01 02:09:08,25.157,69.724,86.539,0.887,93.777,1
2025-04-01 02:09:09,23.086,69.356,92.78,1.037,85.55,1
2025-04-01 02:09:10,28.561,70.276,92.546,0.68,82.75,1
2025-04-01 02:09:11,26.294,68.888,92.895,0.786,92.684,1
2025-04-01 02:09:12,23.312,69.4,94.516,0.859,85.494,1
2025-04-01 02:09:13,35.616,68.424,92.539,0.976,76.612,1
2025-04-01 02:09:14,31.428,69.357,93.561,0.931,111.805,1
2025-04-01 02:09:15,36.014,69.476,86.878,0.642,82.205,1
2025-04-01 02:09:16,39.325,68.749,96.567,0.753,66.58,1
2025-04-01 02:09:17,33.288,69.276,92.196,0.663,94.881,1
2025-04-01 02:09:18,37.65,69.802,90.462,0.649,84.191,1
2025-04-01 02:09:19,39.02,69.648,102.573,0.565,75.263,1
2025-04-01 02:09:20,34.62,68.765,102.646,0.703,95.813,1
2025-04-01 02:09:21,37.313,68.932,96.795,0.435,85.021,1
2025-04-01 02:09:22,36.939,68.291,101.087,0.809,87.653,1
2025-04-01 02:09:23,35.341,67.989,90.593,0.869,94.822,1
2025-04-01 02:09:24,38.784,68.22,91.885,0.524,103.407,1
2025-04-01 02:09:25,40.094,68.908,100.98,0.756,83.911,1
2025-04-01 02:09:26,36.938,69.048,97.509,0.849,99.827,1
2025-04-01 02:09:27,35.434,67.933,94.112,0.847,80.501,1
2025-04-01 02:09:28,33.269,69.376,91.427,0.682,106.067,1
2025-04-01 02:09:29,38.702,68.523,91.628,0.756,89.477,1
2025-04-01 02:09:30,38.171,69.442,98.767,0.699,91.446,1
2025-04-01 02:09:31,30.947,69.729,107.647,0.76,72.525,1
2025-04-01 02:09:32,35.857,69.286,94.684,0.757,104.664,1
2025-04-01 02:09:33,33.312,68.411,95.952,0.779,86.619,1
2025-04-01 02:09:34,34.491,68.595,96.389,0.81,72.895,1
2025-04-01 02:09:35,32.925,68.765,112.749,0.871,80.291,1
2025-04-01 02:09:36,33.707,68.207,101.159,0.98,72.598,1
2025-04-01 02:09:37,39.157,69.034,100.942,0.754,87.348,1
2025-04-01 02:09:38,30.126,68.911,99.615,0.859,91.322,1
2025-04-01 02:09:39,29.928,67.708,93.678,1.069,91.484,1
2025-04-01 02:09:40,26.145,68.206,106.503,0.955,88.002,1
2025-04-01 02:09:41,24.868,68.961,107.236,0.979,74.398,1
2025-04-01 02:09:42,29.802,69.119,97.169,0.827,82.556,1
2025-04-01 02:09:43,36.12,70.292,99.715,0.843,84.466,1
2025-04-01 02:09:44,44.256,67.981,101.355,0.821,82.418,1
2025-04-01 02:09:45,40.97,68.028,107.246,0.858,95.031,1
2025-04-01 02:09:46,40.46,68.031,101.885,0.77,100.585,1
2025-04-01 02:09:47,38.251,68.183,99.79,1.075,77.498,1
2025-04-01 02:09:48,44.307,67.282,107.51,0.991,80.165,1
2025-04-01 02:09:49,41.582,66.05,97.37,1.806,93.518,1
2025-04-01 02:09:50,41.207,66.523,94.063,1.369,82.469,1
2025-04-01 02:09:51,39.264,67.19,101.229,1.506,89.881,1
2025-04-01 02:09:52,42.464,69.271,97.896,1.608,85.375,1
2025-04-01 02:09:53,41.727,66.929,109.114,1.504,80.359,1
2025-04-01 02:09:54,43.926,66.382,103.974,1.527,87.899,1
2025-04-01 02:09:55,44.002,66.232,104.929,1.624,87.217,1
2025-04-01 02:09:56,41.07,67.275,99.875,1.558,74.445,1
2025-04-01 02:09:57,41.689,65.249,104.516,2.375,88.924,1
2025-04-01 02:09:58,40.461,66.397,100.319,2.225,96.516,1
2025-04-01 02:09:59,39.825,66.847,104.75,4.405,86.632,1
2025-04-01 02:10:00,40.724,66.024,105.296,5.065,91.466,1
2025-04-01 02:10:01,40.694,68.13,97.549,5.211,95.201,1
2025-04-01 02:10:02,41.288,66.523,100.378,5.208,79.599,1
2025-04-01 02:10:03,40.577,66.496,103.778,5.353,81.881,1
2025-04-01 02:10:04,39.419,65.14,105.055,4.83,90.902,1
2025-04-01 02:10:05,38.615,65.193,111.494,5.294,80.954,1
2025-04-01 02:10:06,41.574,65.844,99.119,4.87,83.56,1
2025-04-01 02:10:07,40.798,65.499,102.557,4.569,98.632,1
2025-04-01 02:10:08,40.141,63.875,98.075,4.085,79.392,1
2025-04-01 02:10:09,42.149,67.277,99.874,4.947,96.631,1
2025-04-01 02:10:10,39.823,65.187,110.677,4.603,80.501,1
2025-04-01 02:10:11,38.709,66.109,104.429,2.321,85.583,1
2025-04-01 02:10:12,40.565,65.123,98.327,2.952,104.118,1
2025-04-01 02:10:13,42.903,65.693,105.426,2.742,88.841,1
2025-04-01 02:10:14,41.17,64.7,106.477,2.822,93.949,1
2025-04-01 02:10:15,41.843,65.022,100.062,2.901,82.143,1
2025-04-01 02:10:16,41.34,64.36,105.311,2.468,92.923,1
2025-04-01 02:10:17,39.202,65.815,98.977,2.496,80.95,1
2025-04-01 02:10:18,45.179,65.179,101.424,2.177,82.568,1
2025-04-01 02:10:19,38.539,64.169,102.775,2.424,80.196,1
2025-04-01 02:10:20,42.516,63.869,100.86,2.758,90.274,1
2025-04-01 02:10:21,38.861,65.109,96.43,2.737,94.2,1
2025-04-01 02:10:22,43.017,64.548,102.462,2.384,95.334,1
2025-04-01 02:10:23,41.87,64.569,103.226,2.463,83.403,1
2025-04-01 02:10:24,42.364,64.986,97.107,2.672,84.524,1
2025-04-01 02:10:25,41.527,64.066,97.767,2.269,71.943,1
2025-04-01 02:10:26,40.595,65.001,100.845,2.87,100.288,1
2025-04-01 02:10:27,39.005,63.313,105.185,1.744,69.014,1
2025-04-01 02:10:28,48.59,64.631,103.643,2.218,88.546,1
2025-04-01 02:10:29,53.403,64.959,114.645,2.422,63.719,1
2025-04-01 02:10:30,52.754,62.771,97.479,2.496,98.896,1
2025-04-01 02:10:31,52.813,62.97,96.65,2.032,94.022,1
2025-04-01 02:10:32,47.263,64.743,118.266,2.079,88.573,1
2025-04-01 02:10:33,47.604,63.721,109.611,1.996,110.699,1
2025-04-01 02:10:34,48.85,62.714,105.407,1.281,87.697,1
2025-04-01 02:10:35,51.467,63.355,105.647,1.969,83.177,1
2025-04-01 02:10:36,49.931,63.134,111.325,2.118,80.313,1
2025-04-01 02:10:37,52.691,61.469,105.591,1.451,80.537,1
2025-04-01 02:10:38,51.827,62.607,100.184,2.009,96.707,1
2025-04-01 02:10:39,50.81,62.983,98.156,2.003,75.916,1
2025-04-01 02:10:40,49.899,62.541,98.383,1.469,94.841,1
2025-04-01 02:10:41,54.021,61.726,104.529,1.697,89.945,1
2025-04-01 02:10:42,46.355,62.905,108.057,1.721,96.461,1
2025-04-01 02:10:43,51.342,62.25,101.02,1.944,87.031,1
2025-04-01 02:10:44,50.594,63.489,111.197,2.396,80.251,1
2025-04-01 02:10:45,53.122,61.424,106.629,1.758,84.58,1
2025-04-01 02:10:46,38.838,63.563,100.846,1.805,81.639,1
2025-04-01 02:10:47,36.84,62.345,113.102,1.773,85.385,1
2025-04-01 02:10:48,39.456,62.454,105.558,1.41,89.334,1
2025-04-01 02:10:49,38.275,61.608,110.627,1.936,73.752,1
2025-04-01 02:10:50,40.196,61.821,104.339,1.263,86.253,1
2025-04-01 02:10:51,37.638,63.574,116.043,1.776,84.66,1
2025-04-01 02:10:52,36.723,61.235,112.075,1.885,85.83,1
2025-04-01 02:10:53,41.092,38.968,114.872,0.768,85.65,1
2025-04-01 02:10:54,42.105,37.783,114.233,1.168,85.402,1
2025-04-01 02:10:55,43.258,7.191,102.257,1.482,85.505,1
2025-04-01 02:10:56,39.512,9.009,117.783,1.205,85.065,1
2025-04-01 02:10:57,36.757,7.73,107.488,1.177,85.683,1
2025-04-01 02:10:58,36.003,9.185,112.31,1.897,85.63,1
2025-04-01 02:10:59,32.18,9.124,119.353,1.185,84.948,1
2025-04-01 02:11:00,35.076,7.688,109.344,1.417,83.718,1
2025-04-01 02:11:01,36.43,8.552,116.199,1.302,85.462,1
2025-04-01 02:11:02,39.962,7.966,115.449,0.93,83.999,1
2025-04-01 02:11:03,38.159,8.237,114.847,1.209,84.743,1
2025-04-01 02:11:04,36.899,7.701,120.349,0.833,83.757,1
2025-04-01 02:11:05,34.877,6.966,109.835,0.82,86.019,1
2025-04-01 02:11:06,38.234,7.093,117.184,1.281,84.561,1
2025-04-01 02:11:07,40.822,7.366,115.746,1.379,86.241,1
2025-04-01 02:11:08,35.595,7.887,114.667,1.136,84.463,1
2025-04-01 02:11:09,40.364,9.397,106.215,1.075,84.265,1
2025-04-01 02:11:10,36.306,7.881,111.905,0.615,84.17,1
2025-04-01 02:11:11,41.107,7.439,115.733,0.892,83.326,1
2025-04-01 02:11:12,36.833,8.065,114.475,1.032,83.482,1
2025-04-01 02:11:13,39.753,7.83,109.462,1.638,84.626,1
2025-04-01 02:11:14,38.004,7.401,109.367,0.705,84.298,1
2025-04-01 02:11:15,35.945,6.676,112.95,1.115,84.969,1
2025-04-01 02:11:16,36.887,6.296,103.28,0.742,84.227,1
2025-04-01 02:11:17,41.001,6.803,117.494,1.207,84.341,1
2025-04-01 02:11:18,40.438,6.933,106.706,1.244,85.325,1
2025-04-01 02:11:19,37.611,6.871,117.207,0.808,84.99,1
2025-04-01 02:11:20,37.576,8.265,114.083,1.114,84.347,1
2025-04-01 02:11:21,34.338,7.781,104.466,1.396,84.565,1
2025-04-01 02:11:22,34.69,7.645,118.048,1.181,86.604,1
2025-04-01 02:11:23,33.341,7.495,114.108,1.124,84.478,1
2025-04-01 02:11:24,40.077,8.726,114.561,0.987,86.059,1
2025-04-01 02:11:25,37.067,7.541,115.649,1.093,84.057,1
2025-04-01 02:11:26,37.62,7.966,109.54,1.143,84.833,1
2025-04-01 02:11:27,36.832,7.617,105.629,1.073,84.994,1
2025-04-01 02:11:28,49.146,8.131,109.223,2.589,85.761,1
2025-04-01 02:11:29,51.914,8.771,112.444,2.543,86.329,1
2025-04-01 02:11:30,45.045,8.522,104.555,2.013,86.399,1
2025-04-01 02:11:31,46.874,32.459,114.478,2.425,85.307,1
2025-04-01 02:11:32,49.412,33.502,113.771,2.652,83.889,1
2025-04-01 02:11:33,48.713,33.383,121.604,1.832,84.991,1
2025-04-01 02:11:34,49.073,30.957,116.139,3.303,85.755,1
2025-04-01 02:11:35,51.064,32.329,115.697,2.497,85.173,1
2025-04-01 02:11:36,44.844,33.648,114.753,1.732,84.193,1
2025-04-01 02:11:37,49.154,32.182,117.914,2.532,86.476,1
2025-04-01 02:11:38,46.479,32.351,105.904,2.466,85.108,1
2025-04-01 02:11:39,48.28,33.826,119.717,2.57,73.467,1
2025-04-01 02:11:40,52.343,32.703,110.792,2.208,93.426,1
2025-04-01 02:11:41,47.89,33.42,116.543,1.86,96.854,1
2025-04-01 02:11:42,48.705,31.855,98.472,3.368,95.095,1
2025-04-01 02:11:43,47.715,32.989,111.006,3.159,80.942,1
2025-04-01 02:11:44,51.196,33.108,106.652,3.021,84.857,1
2025-04-01 02:11:45,49.83,32.608,104.804,2.266,79.415,1
2025-04-01 02:11:46,49.434,32.863,103.069,3.788,96.898,1
2025-04-01 02:11:47,50.935,33.461,113.425,3.364,84.482,1
2025-04-01 02:11:48,48.628,33.984,113.933,2.929,92.382,1
2025-04-01 02:11:49,47.169,63.26,102.925,2.006,84.489,1
2025-04-01 02:11:50,47.621,61.083,97.137,2.884,85.069,1
2025-04-01 02:11:51,47.168,62.157,110.763,3.287,84.901,1
2025-04-01 02:11:52,49.396,62.451,105.357,3.364,94.388,1
2025-04-01 02:11:53,50.449,62.399,113.366,2.643,79.002,1
2025-04-01 02:11:54,46.121,62.415,111.17,3.854,84.688,1
2025-04-01 02:11:55,52.614,63.3,110.699,3.333,73.891,1
2025-04-01 02:11:56,50.291,64.039,110.242,4.529,88.369,1
2025-04-01 02:11:57,37.6,62.271,113.694,3.221,77.816,1
2025-04-01 02:11:58,42.017,62.917,113.672,4.11,81.292,1
2025-04-01 02:11:59,39.439,64.579,111.215,3.67,92.828,1
2025-04-01 02:12:00,39.963,63.064,116.138,2.671,72.506,1
2025-04-01 02:12:01,39.481,63.091,112.169,2.379,98.424,1
2025-04-01 02:12:02,39.49,63.46,117.324,2.698,95.34,1
2025-04-01 02:12:03,41.646,64.022,118.68,3.232,88.836,1
2025-04-01 02:12:04,38.96,62.597,123.44,2.948,95.275,1
2025-04-01 02:12:05,41.088,65.042,116.645,3.635,69.979,1
2025-04-01 02:12:06,28.927,63.193,117.228,2.048,100.003,1
2025-04-01 02:12:07,27.72,64.478,110.406,3.441,83.794,1
2025-04-01 02:12:08,26.864,64.653,124.611,2.794,91.728,1
2025-04-01 02:12:09,28.695,64.841,119.712,2.457,81.926,1
2025-04-01 02:12:10,30.502,62.678,117.493,3.108,93.261,1
2025-04-01 02:12:11,25.611,65.371,125.833,3.07,92.154,1
2025-04-01 02:12:12,28.432,64.513,116.696,2.938,98.279,1
2025-04-01 02:12:13,27.123,64.098,118.998,3.248,81.639,1
2025-04-01 02:12:14,28.551,65.073,120.103,3.501,90.233,1
2025-04-01 02:12:15,24.641,64.704,119.171,3.264,96.505,1
2025-04-01 02:12:16,25.082,64.273,130.547,2.848,78.465,1
2025-04-01 02:12:17,26.846,66.122,119.551,3.466,100.343,1
2025-04-01 02:12:18,30.774,64.804,128.136,3.541,78.648,1
2025-04-01 02:12:19,26.549,65.382,120.868,4.543,97.536,1
2025-04-01 02:12:20,27.085,66.24,119.719,4.836,80.021,1
2025-04-01 02:12:21,30.151,65.977,121.306,4.694,100.137,1
2025-04-01 02:12:22,26.825,65.74,120.939,5.103,93.153,1
2025-04-01 02:12:23,29.88,65.689,118.239,5.372,85.36,1
2025-04-01 02:12:24,30.234,65.229,125.949,4.259,87.278,1
2025-04-01 02:12:25,27.626,67.147,121.753,4.707,92.795,1
2025-04-01 02:12:26,25.338,66.162,126.828,5.62,84.295,1
2025-04-01 02:12:27,27.519,67.678,124.789,5.711,95.374,1
2025-04-01 02:12:28,27.29,65.802,122.782,4.35,73.872,1
2025-04-01 02:12:29,28.422,65.983,123.666,4.772,78.524,1
2025-04-01 02:12:30,26.453,66.686,121.775,4.98,89.494,1
2025-04-01 02:12:31,25.471,66.781,128.426,4.54,89.819,1
2025-04-01 02:12:32,26.646,66.38,135.517,4.63,89.316,1
2025-04-01 02:12:33,26.938,67.657,135.606,4.622,89.644,1
2025-04-01 02:12:34,26.556,65.619,132.322,4.19,90.094,1
2025-04-01 02:12:35,28.076,65.792,132.433,4.766,88.947,1
2025-04-01 02:12:36,26.95,66.004,131.294,4.631,89.2,1
2025-04-01 02:12:37,26.486,67.045,120.457,4.672,86.808,1
2025-04-01 02:12:38,27.569,67.009,120.042,4.925,88.87,1
2025-04-01 02:12:39,25.253,68.479,121.87,4.97,89.536,1
2025-04-01 02:12:40,25.39,66.615,117.735,5.011,88.59,1
2025-04-01 02:12:41,26.55,68.221,109.83,4.918,90.533,0
2025-04-01 02:12:42,26.954,67.476,110.396,3.969,87.407,0
2025-04-01 02:12:43,27.035,67.315,109.83,4.234,87.967,0
2025-04-01 02:12:44,27.053,68.449,109.766,4.481,88.346,0
2025-04-01 02:12:45,27.331,67.266,110.377,3.84,89.676,0
2025-04-01 02:12:46,26.622,69.22,107.826,4.001,98.82,1
2025-04-01 02:12:47,26.886,69.019,108.868,4.276,79.662,1
2025-04-01 02:12:48,26.765,68.38,109.561,4.38,83.614,1
2025-04-01 02:12:49,26.841,67.072,111.041,4.231,91.662,1
2025-04-01 02:12:50,26.849,68.129,105.194,4.435,89.438,1
2025-04-01 02:12:51,26.648,67.347,105.305,4.734,96.567,1
2025-04-01 02:12:52,27.366,68.602,110.45,5.169,84.273,1
2025-04-01 02:12:53,27.533,67.191,103.809,4.427,90.808,1
2025-04-01 02:12:54,29.144,69.698,103.071,3.426,81.923,1
2025-04-01 02:12:55,28.264,68.626,108.645,4.214,101.587,1
2025-04-01 02:12:56,34.112,67.005,106.439,3.844,87.882,1
2025-04-01 02:12:57,38.577,70.232,105.423,4.477,89.254,1
2025-04-01 02:12:58,36.525,69.08,102.185,3.626,98.208,1
2025-04-01 02:12:59,38.101,68.875,105.522,3.751,88.757,1
2025-04-01 02:13:00,36.024,69.044,108.91,4.329,86.577,1
2025-04-01 02:13:01,38.349,68.375,109.021,4.242,89.002,1
2025-04-01 02:13:02,36.387,70.377,103.438,4.094,91.858,1
2025-04-01 02:13:03,36.141,67.922,106.623,2.803,90.122,1
2025-04-01 02:13:04,35.158,68.993,105.804,4.441,95.069,1
2025-04-01 02:13:05,37.752,68.938,108.456,3.451,95.301,1
2025-04-01 02:13:06,35.824,69.486,102.35,3.113,72.258,1
2025-04-01 02:13:07,35.724,69.788,105.197,3.666,99.321,1
2025-04-01 02:13:08,36.41,69.054,108.582,3.473,92.627,1
2025-04-01 02:13:09,37.532,69.346,108.325,3.744,100.423,1
2025-04-01 02:13:10,37.168,68.363,108.95,2.625,80.534,1
2025-04-01 02:13:11,35.14,69.021,105.458,3.267,80.599,1
2025-04-01 02:13:12,33.186,70.457,108.223,2.039,75.734,1
2025-04-01 02:13:13,35.884,67.785,107.448,3.131,88.206,1
2025-04-01 02:13:14,36.066,70.64,105.187,2.437,89.919,1
2025-04-01 02:13:15,34.581,69.532,105.072,2.318,86.22,1
2025-04-01 02:13:16,33.098,69.031,112.805,1.593,88.914,1
2025-04-01 02:13:17,35.722,67.835,114.285,1.676,99.132,1
2025-04-01 02:13:18,41.763,69.059,111.447,1.61,76.609,1
2025-04-01 02:13:19,38.943,69.327,106.791,1.521,92.328,1
2025-04-01 02:13:20,37.002,69.542,107.886,1.609,99.907,1
2025-04-01 02:13:21,38.439,69.433,107.587,1.112,82.024,1
2025-04-01 02:13:22,35.341,68.827,111.014,1.935,88.146,1
2025-04-01 02:13:23,41.55,69.196,108.916,1.374,85.121,1
2025-04-01 02:13:24,35.391,69.336,113.3,1.223,79.223,1
2025-04-01 02:13:25,36.889,68.987,111.213,1.284,86.863,1
2025-04-01 02:13:26,36.263,70.878,108.809,1.386,86.145,1
2025-04-01 02:13:27,35.442,68.607,115.961,1.206,97.591,1
2025-04-01 02:13:28,38.941,68.576,119.358,1.071,91.787,1
2025-04-01 02:13:29,37.672,68.452,116.439,0.941,85.226,1
2025-04-01 02:13:30,46.814,70.263,107.815,1.577,97.193,1
2025-04-01 02:13:31,51.425,69.872,113.557,1.223,82.828,1
2025-04-01 02:13:32,50.271,69.164,109.106,1.267,88.858,1
2025-04-01 02:13:33,47.412,69.991,116.95,0.671,83.717,1
2025-04-01 02:13:34,54.014,68.263,115.762,1.183,98.574,1
2025-04-01 02:13:35,47.367,70.066,106.848,1.087,84.535,1
2025-04-01 02:13:36,50.372,69.141,115.648,0.708,87.627,1
2025-04-01 02:13:37,51.052,67.214,109.726,1.118,92.94,1
2025-04-01 02:13:38,49.533,68.52,109.871,1.285,85.772,1
2025-04-01 02:13:39,50.105,68.272,122.152,0.922,81.928,1
2025-04-01 02:13:40,49.072,68.06,116.084,0.65,87.642,1
2025-04-01 02:13:41,49.551,68.148,115.313,1.295,90.044,1
2025-04-01 02:13:42,55.013,69.009,119.396,0.615,88.815,1
2025-04-01 02:13:43,50.24,67.093,111.863,0.905,82.304,1
2025-04-01 02:13:44,49.462,68.136,121.326,0.922,77.635,1
2025-04-01 02:13:45,48.809,68.837,114.542,1.4,85.311,1
2025-04-01 02:13:46,47.106,67.053,118.293,0.506,83.996,1
2025-04-01 02:13:47,48.525,68.597,114.059,0.49,76.011,1
2025-04-01 02:13:48,53.621,67.568,116.713,0.486,94.797,1
2025-04-01 02:13:49,47.497,67.18,114.436,0.742,76.783,1
2025-04-01 02:13:50,47.674,69.595,118.579,0.536,90.691,1
2025-04-01 02:13:51,49.031,68.391,123.524,0.353,87.332,1
2025-04-01 02:13:52,54.503,67.881,122.732,0.575,98.134,1
2025-04-01 02:13:53,50.223,68.878,114.657,0.678,69.399,1
2025-04-01 02:13:54,55.684,68.126,107.217,0.622,79.056,1
2025-04-01 02:13:55,54.173,68.115,115.392,0.835,92.64,1
2025-04-01 02:13:56,53.048,67.824,119.248,0.469,73.812,1
2025-04-01 02:13:57,50.474,67.577,113.269,0.761,79.421,1
2025-04-01 02:13:58,51.024,66.995,115.254,1.588,84.231,1
2025-04-01 02:13:59,48.787,67.708,112.619,1.164,85.871,1
2025-04-01 02:14:00,51.031,66.996,126.733,0.532,93.799,1
2025-04-01 02:14:01,53.718,67.558,116.207,1.035,87.68,1
2025-04-01 02:14:02,47.332,67.956,111.345,1.745,77.522,1
2025-04-01 02:14:03,43.385,67.068,111.449,1.505,80.879,1
2025-04-01 02:14:04,42.023,67.483,125.853,1.495,89.747,1
2025-04-01 02:14:05,46.055,66.136,120.33,1.388,81.576,1
2025-04-01 02:14:06,40.291,65.473,127.104,1.729,86.48,1
2025-04-01 02:14:07,39.238,68.189,114.781,1.614,98.242,1
2025-04-01 02:14:08,41.475,67.439,117.828,1.269,93.742,1
2025-04-01 02:14:09,43.907,67.742,111.159,0.763,76.076,1
2025-04-01 02:14:10,45.256,65.908,117.176,1.376,81.06,1
2025-04-01 02:14:11,37.657,67.062,120.412,1.368,89.31,1
2025-04-01 02:14:12,43.772,66.318,121.039,1.696,81.442,1
